event_order,country,event_type,event_month,traffic_source,no_of_events
2,Germany,department,2023-09-01 00:00:00.000000 UTC,Adwords,113
2,Australia,department,2023-08-01 00:00:00.000000 UTC,Email,77
2,Belgium,department,2023-03-01 00:00:00.000000 UTC,Facebook,10
2,Australia,department,2023-07-01 00:00:00.000000 UTC,Adwords,48
2,France,department,2023-01-01 00:00:00.000000 UTC,Facebook,28
2,France,department,2023-06-01 00:00:00.000000 UTC,Email,156
2,China,department,2023-04-01 00:00:00.000000 UTC,Organic,101
2,Japan,department,2023-12-01 00:00:00.000000 UTC,Adwords,55
2,Japan,department,2023-05-01 00:00:00.000000 UTC,Adwords,70
2,Germany,department,2023-01-01 00:00:00.000000 UTC,YouTube,27
2,Australia,department,2023-12-01 00:00:00.000000 UTC,Email,92
2,Germany,department,2023-08-01 00:00:00.000000 UTC,Facebook,48
2,Spain,department,2023-07-01 00:00:00.000000 UTC,YouTube,27
2,Spain,department,2023-12-01 00:00:00.000000 UTC,YouTube,38
2,Australia,department,2023-10-01 00:00:00.000000 UTC,Email,83
2,France,department,2023-01-01 00:00:00.000000 UTC,YouTube,37
2,China,department,2023-02-01 00:00:00.000000 UTC,Facebook,214
2,United States,department,2023-12-01 00:00:00.000000 UTC,Email,911
2,Japan,department,2023-11-01 00:00:00.000000 UTC,Adwords,65
2,France,department,2023-03-01 00:00:00.000000 UTC,Adwords,103
2,Germany,department,2023-06-01 00:00:00.000000 UTC,Adwords,98
2,China,department,2023-08-01 00:00:00.000000 UTC,YouTube,283
2,France,department,2023-07-01 00:00:00.000000 UTC,Adwords,122
2,Japan,department,2023-01-01 00:00:00.000000 UTC,YouTube,18
2,United States,department,2023-07-01 00:00:00.000000 UTC,Organic,83
2,China,department,2023-08-01 00:00:00.000000 UTC,Facebook,284
2,United States,department,2023-09-01 00:00:00.000000 UTC,Organic,91
2,Spain,department,2023-07-01 00:00:00.000000 UTC,Email,137
2,Spain,department,2023-01-01 00:00:00.000000 UTC,Adwords,67
2,Spain,department,2023-01-01 00:00:00.000000 UTC,Facebook,33
2,Brasil,department,2023-07-01 00:00:00.000000 UTC,Facebook,118
2,Brasil,department,2023-04-01 00:00:00.000000 UTC,Facebook,117
2,Spain,department,2023-12-01 00:00:00.000000 UTC,Facebook,34
2,Australia,department,2023-09-01 00:00:00.000000 UTC,Facebook,17
2,Spain,department,2023-10-01 00:00:00.000000 UTC,Adwords,95
2,Spain,department,2023-08-01 00:00:00.000000 UTC,Facebook,47
2,Spain,department,2023-06-01 00:00:00.000000 UTC,Organic,24
2,Spain,department,2023-04-01 00:00:00.000000 UTC,YouTube,28
2,Brasil,department,2023-04-01 00:00:00.000000 UTC,Adwords,312
2,Brasil,department,2023-05-01 00:00:00.000000 UTC,Organic,59
2,Brasil,department,2023-03-01 00:00:00.000000 UTC,YouTube,93
2,France,department,2023-06-01 00:00:00.000000 UTC,Adwords,86
2,Spain,department,2023-01-01 00:00:00.000000 UTC,Organic,13
2,United States,department,2023-03-01 00:00:00.000000 UTC,YouTube,150
2,Spain,department,2023-11-01 00:00:00.000000 UTC,YouTube,28
2,China,department,2023-05-01 00:00:00.000000 UTC,Facebook,228
2,Spain,department,2023-11-01 00:00:00.000000 UTC,Adwords,110
2,Australia,department,2023-07-01 00:00:00.000000 UTC,Email,81
2,Australia,department,2023-08-01 00:00:00.000000 UTC,Facebook,16
2,Australia,department,2023-08-01 00:00:00.000000 UTC,Adwords,47
2,France,department,2023-09-01 00:00:00.000000 UTC,Facebook,42
2,Spain,department,2023-08-01 00:00:00.000000 UTC,YouTube,35
2,Australia,department,2023-06-01 00:00:00.000000 UTC,Email,80
2,Germany,department,2023-07-01 00:00:00.000000 UTC,Email,165
2,Australia,department,2023-12-01 00:00:00.000000 UTC,Adwords,61
2,France,department,2023-03-01 00:00:00.000000 UTC,Email,151
2,Germany,department,2023-12-01 00:00:00.000000 UTC,Email,168
2,France,department,2023-12-01 00:00:00.000000 UTC,Adwords,118
2,Germany,department,2023-12-01 00:00:00.000000 UTC,Facebook,41
2,Belgium,department,2023-11-01 00:00:00.000000 UTC,Email,55
2,France,department,2023-02-01 00:00:00.000000 UTC,Email,128
2,Germany,department,2023-07-01 00:00:00.000000 UTC,Adwords,117
2,Deutschland,department,2023-07-01 00:00:00.000000 UTC,Adwords,14
2,Australia,department,2023-08-01 00:00:00.000000 UTC,YouTube,21
2,United States,department,2023-02-01 00:00:00.000000 UTC,Organic,77
2,Brasil,department,2023-09-01 00:00:00.000000 UTC,Organic,65
2,United States,department,2023-12-01 00:00:00.000000 UTC,YouTube,235
2,Brasil,department,2023-12-01 00:00:00.000000 UTC,Facebook,121
2,Germany,department,2023-05-01 00:00:00.000000 UTC,Email,140
2,Deutschland,department,2023-05-01 00:00:00.000000 UTC,Email,22
2,United States,department,2023-04-01 00:00:00.000000 UTC,YouTube,136
2,Germany,department,2023-03-01 00:00:00.000000 UTC,Adwords,85
2,Deutschland,department,2023-03-01 00:00:00.000000 UTC,Adwords,16
2,Deutschland,department,2023-10-01 00:00:00.000000 UTC,Email,25
2,South Korea,department,2023-08-01 00:00:00.000000 UTC,Adwords,128
2,France,department,2023-11-01 00:00:00.000000 UTC,Email,181
2,United States,department,2023-01-01 00:00:00.000000 UTC,YouTube,147
2,Germany,department,2023-10-01 00:00:00.000000 UTC,Adwords,120
2,Deutschland,department,2023-10-01 00:00:00.000000 UTC,Adwords,17
2,France,department,2023-08-01 00:00:00.000000 UTC,Adwords,103
2,Spain,department,2023-12-01 00:00:00.000000 UTC,Adwords,98
2,Spain,department,2023-09-01 00:00:00.000000 UTC,Organic,14
2,France,department,2023-09-01 00:00:00.000000 UTC,Organic,29
2,Deutschland,department,2023-02-01 00:00:00.000000 UTC,Email,20
2,United States,department,2023-06-01 00:00:00.000000 UTC,Facebook,162
2,France,department,2023-12-01 00:00:00.000000 UTC,Email,175
2,United States,department,2023-06-01 00:00:00.000000 UTC,YouTube,176
2,South Korea,department,2023-03-01 00:00:00.000000 UTC,Email,142
2,Germany,department,2023-02-01 00:00:00.000000 UTC,Adwords,75
2,Belgium,department,2023-04-01 00:00:00.000000 UTC,Adwords,20
2,France,department,2023-05-01 00:00:00.000000 UTC,Adwords,92
2,Spain,department,2023-11-01 00:00:00.000000 UTC,Organic,16
2,Japan,department,2023-08-01 00:00:00.000000 UTC,Email,104
2,Brasil,department,2023-01-01 00:00:00.000000 UTC,YouTube,107
2,Germany,department,2023-04-01 00:00:00.000000 UTC,Adwords,109
2,Brasil,department,2023-09-01 00:00:00.000000 UTC,Facebook,135
2,France,department,2023-10-01 00:00:00.000000 UTC,Organic,23
2,Germany,department,2023-09-01 00:00:00.000000 UTC,Email,148
2,Spain,department,2023-03-01 00:00:00.000000 UTC,YouTube,28
2,Australia,department,2023-01-01 00:00:00.000000 UTC,YouTube,13
2,France,department,2023-10-01 00:00:00.000000 UTC,Adwords,101
2,Australia,department,2023-04-01 00:00:00.000000 UTC,Organic,7
2,France,department,2023-02-01 00:00:00.000000 UTC,Organic,11
2,Spain,department,2023-07-01 00:00:00.000000 UTC,Facebook,39
2,Spain,department,2023-03-01 00:00:00.000000 UTC,Facebook,35
2,France,department,2023-02-01 00:00:00.000000 UTC,Facebook,32
2,Brasil,department,2023-05-01 00:00:00.000000 UTC,YouTube,107
2,Brasil,department,2023-02-01 00:00:00.000000 UTC,Facebook,108
2,Australia,department,2023-02-01 00:00:00.000000 UTC,Email,50
2,Australia,department,2023-01-01 00:00:00.000000 UTC,Facebook,12
2,South Korea,department,2023-10-01 00:00:00.000000 UTC,YouTube,45
2,Brasil,department,2023-06-01 00:00:00.000000 UTC,Organic,53
2,Brasil,department,2023-06-01 00:00:00.000000 UTC,Facebook,119
2,Deutschland,department,2023-06-01 00:00:00.000000 UTC,Email,26
2,Australia,department,2023-11-01 00:00:00.000000 UTC,Adwords,60
2,Spain,department,2023-02-01 00:00:00.000000 UTC,Organic,10
2,Spain,department,2023-04-01 00:00:00.000000 UTC,Facebook,31
2,South Korea,department,2023-07-01 00:00:00.000000 UTC,Adwords,107
2,Australia,department,2023-10-01 00:00:00.000000 UTC,Adwords,45
2,Australia,department,2023-05-01 00:00:00.000000 UTC,Email,68
2,Spain,department,2023-04-01 00:00:00.000000 UTC,Adwords,95
2,Australia,department,2023-05-01 00:00:00.000000 UTC,Facebook,14
2,Deutschland,department,2023-04-01 00:00:00.000000 UTC,Adwords,10
2,South Korea,department,2023-06-01 00:00:00.000000 UTC,Organic,15
2,Japan,department,2023-08-01 00:00:00.000000 UTC,Adwords,54
2,Australia,department,2023-07-01 00:00:00.000000 UTC,YouTube,10
2,France,department,2023-02-01 00:00:00.000000 UTC,Adwords,94
2,Germany,department,2023-11-01 00:00:00.000000 UTC,Adwords,112
2,Deutschland,department,2023-11-01 00:00:00.000000 UTC,Adwords,13
2,South Korea,department,2023-02-01 00:00:00.000000 UTC,Facebook,33
2,Deutschland,department,2023-09-01 00:00:00.000000 UTC,Email,28
2,Germany,department,2023-12-01 00:00:00.000000 UTC,YouTube,33
2,Deutschland,department,2023-12-01 00:00:00.000000 UTC,YouTube,8
2,Germany,department,2023-12-01 00:00:00.000000 UTC,Adwords,98
2,Deutschland,department,2023-12-01 00:00:00.000000 UTC,Adwords,14
2,United States,department,2023-02-01 00:00:00.000000 UTC,Facebook,150
2,South Korea,department,2023-08-01 00:00:00.000000 UTC,YouTube,41
2,South Korea,department,2023-03-01 00:00:00.000000 UTC,YouTube,31
2,South Korea,department,2023-04-01 00:00:00.000000 UTC,YouTube,32
2,Deutschland,department,2023-09-01 00:00:00.000000 UTC,Adwords,17
2,Spain,department,2023-05-01 00:00:00.000000 UTC,Organic,18
2,Australia,department,2023-07-01 00:00:00.000000 UTC,Organic,14
2,France,department,2023-05-01 00:00:00.000000 UTC,Facebook,43
2,Spain,department,2023-07-01 00:00:00.000000 UTC,Adwords,84
2,South Korea,department,2023-02-01 00:00:00.000000 UTC,YouTube,31
2,United States,department,2023-09-01 00:00:00.000000 UTC,Facebook,176
2,South Korea,department,2023-09-01 00:00:00.000000 UTC,Organic,12
2,Deutschland,department,2023-03-01 00:00:00.000000 UTC,Email,26
2,Spain,department,2023-05-01 00:00:00.000000 UTC,YouTube,29
2,Spain,department,2023-11-01 00:00:00.000000 UTC,Email,153
2,France,department,2023-04-01 00:00:00.000000 UTC,Adwords,104
2,Germany,department,2023-04-01 00:00:00.000000 UTC,YouTube,44
2,Brasil,department,2023-12-01 00:00:00.000000 UTC,Organic,71
2,Deutschland,department,2023-12-01 00:00:00.000000 UTC,Email,19
2,South Korea,department,2023-07-01 00:00:00.000000 UTC,YouTube,45
2,Deutschland,department,2023-08-01 00:00:00.000000 UTC,Facebook,6
2,Germany,department,2023-08-01 00:00:00.000000 UTC,Email,134
2,Deutschland,department,2023-08-01 00:00:00.000000 UTC,Email,17
2,Deutschland,department,2023-12-01 00:00:00.000000 UTC,Organic,1
2,Germany,department,2023-04-01 00:00:00.000000 UTC,Facebook,22
2,Deutschland,department,2023-04-01 00:00:00.000000 UTC,Facebook,3
2,Germany,department,2023-03-01 00:00:00.000000 UTC,YouTube,28
2,Deutschland,department,2023-03-01 00:00:00.000000 UTC,YouTube,7
2,China,department,2023-10-01 00:00:00.000000 UTC,Organic,146
2,France,department,2023-11-01 00:00:00.000000 UTC,Organic,14
2,Japan,department,2023-10-01 00:00:00.000000 UTC,YouTube,24
2,France,department,2023-12-01 00:00:00.000000 UTC,Organic,24
2,Brasil,department,2023-07-01 00:00:00.000000 UTC,Organic,47
2,France,department,2023-11-01 00:00:00.000000 UTC,YouTube,30
2,France,department,2023-11-01 00:00:00.000000 UTC,Facebook,39
2,France,department,2023-07-01 00:00:00.000000 UTC,YouTube,29
2,Poland,department,2023-08-01 00:00:00.000000 UTC,Adwords,6
2,France,department,2023-09-01 00:00:00.000000 UTC,Email,150
2,Australia,department,2023-09-01 00:00:00.000000 UTC,Email,71
2,Australia,department,2023-11-01 00:00:00.000000 UTC,Facebook,18
2,United States,department,2023-04-01 00:00:00.000000 UTC,Organic,85
2,Brasil,department,2023-10-01 00:00:00.000000 UTC,Facebook,125
2,China,department,2023-07-01 00:00:00.000000 UTC,Organic,127
2,Spain,department,2023-12-01 00:00:00.000000 UTC,Organic,16
2,Poland,department,2023-01-01 00:00:00.000000 UTC,Adwords,12
2,Poland,department,2023-07-01 00:00:00.000000 UTC,Email,12
2,Poland,department,2023-04-01 00:00:00.000000 UTC,YouTube,2
2,Poland,department,2023-11-01 00:00:00.000000 UTC,Adwords,6
2,Brasil,department,2023-04-01 00:00:00.000000 UTC,YouTube,111
2,Belgium,department,2023-11-01 00:00:00.000000 UTC,Adwords,35
2,Poland,department,2023-03-01 00:00:00.000000 UTC,Adwords,9
2,Brasil,department,2023-07-01 00:00:00.000000 UTC,YouTube,104
2,Brasil,department,2023-03-01 00:00:00.000000 UTC,Organic,61
2,Brasil,department,2023-08-01 00:00:00.000000 UTC,YouTube,95
2,Poland,department,2023-09-01 00:00:00.000000 UTC,Email,6
2,Colombia,department,2023-04-01 00:00:00.000000 UTC,Adwords,8
2,Colombia,department,2023-04-01 00:00:00.000000 UTC,Email,9
2,Colombia,department,2023-03-01 00:00:00.000000 UTC,Facebook,4
2,Colombia,department,2023-03-01 00:00:00.000000 UTC,Adwords,15
2,Colombia,department,2023-06-01 00:00:00.000000 UTC,Adwords,9
2,Colombia,department,2023-12-01 00:00:00.000000 UTC,YouTube,3
2,Colombia,department,2023-08-01 00:00:00.000000 UTC,Facebook,3
2,Colombia,department,2023-12-01 00:00:00.000000 UTC,Email,10
2,Colombia,department,2023-10-01 00:00:00.000000 UTC,YouTube,4
2,Colombia,department,2023-07-01 00:00:00.000000 UTC,Email,15
2,Colombia,department,2023-05-01 00:00:00.000000 UTC,Facebook,3
2,Colombia,department,2023-06-01 00:00:00.000000 UTC,YouTube,1
2,Spain,department,2023-04-01 00:00:00.000000 UTC,Organic,18
2,Germany,department,2023-11-01 00:00:00.000000 UTC,YouTube,38
2,Belgium,department,2023-08-01 00:00:00.000000 UTC,Adwords,29
2,France,department,2023-05-01 00:00:00.000000 UTC,YouTube,37
2,Belgium,department,2023-06-01 00:00:00.000000 UTC,Adwords,27
2,France,department,2023-08-01 00:00:00.000000 UTC,YouTube,37
2,France,department,2023-03-01 00:00:00.000000 UTC,Facebook,43
2,Germany,department,2023-07-01 00:00:00.000000 UTC,YouTube,36
2,Belgium,department,2023-03-01 00:00:00.000000 UTC,YouTube,10
2,France,department,2023-01-01 00:00:00.000000 UTC,Email,151
2,Belgium,department,2023-12-01 00:00:00.000000 UTC,Email,52
2,Germany,department,2023-08-01 00:00:00.000000 UTC,YouTube,27
2,Brasil,department,2023-10-01 00:00:00.000000 UTC,Organic,54
2,Germany,department,2023-09-01 00:00:00.000000 UTC,YouTube,34
2,Spain,department,2023-07-01 00:00:00.000000 UTC,Organic,15
2,Belgium,department,2023-05-01 00:00:00.000000 UTC,Email,46
2,United States,department,2023-12-01 00:00:00.000000 UTC,Organic,96
2,United States,department,2023-02-01 00:00:00.000000 UTC,YouTube,150
2,Spain,department,2023-06-01 00:00:00.000000 UTC,Facebook,31
2,Germany,department,2023-02-01 00:00:00.000000 UTC,Organic,17
2,Belgium,department,2023-03-01 00:00:00.000000 UTC,Organic,6
2,Belgium,department,2023-09-01 00:00:00.000000 UTC,Adwords,28
2,Colombia,department,2023-08-01 00:00:00.000000 UTC,Adwords,6
2,Germany,department,2023-08-01 00:00:00.000000 UTC,Organic,15
2,France,department,2023-01-01 00:00:00.000000 UTC,Organic,21
2,Belgium,department,2023-09-01 00:00:00.000000 UTC,Email,54
2,United States,department,2023-08-01 00:00:00.000000 UTC,Organic,100
2,France,department,2023-10-01 00:00:00.000000 UTC,YouTube,33
2,United Kingdom,department,2023-03-01 00:00:00.000000 UTC,YouTube,42
2,United Kingdom,department,2023-03-01 00:00:00.000000 UTC,Adwords,103
2,United Kingdom,department,2023-02-01 00:00:00.000000 UTC,Email,141
2,United Kingdom,department,2023-06-01 00:00:00.000000 UTC,YouTube,42
2,United Kingdom,department,2023-09-01 00:00:00.000000 UTC,Email,164
2,United Kingdom,department,2023-02-01 00:00:00.000000 UTC,Adwords,90
2,United Kingdom,department,2023-01-01 00:00:00.000000 UTC,Email,127
2,United Kingdom,department,2023-05-01 00:00:00.000000 UTC,Email,171
2,United Kingdom,department,2023-06-01 00:00:00.000000 UTC,Adwords,90
2,United Kingdom,department,2023-01-01 00:00:00.000000 UTC,Organic,10
2,United Kingdom,department,2023-12-01 00:00:00.000000 UTC,Adwords,165
2,United Kingdom,department,2023-04-01 00:00:00.000000 UTC,YouTube,37
2,United Kingdom,department,2023-09-01 00:00:00.000000 UTC,Adwords,120
2,United Kingdom,department,2023-06-01 00:00:00.000000 UTC,Email,165
2,United Kingdom,department,2023-04-01 00:00:00.000000 UTC,Email,162
2,United Kingdom,department,2023-10-01 00:00:00.000000 UTC,Facebook,45
2,United Kingdom,department,2023-08-01 00:00:00.000000 UTC,Adwords,128
2,United Kingdom,department,2023-12-01 00:00:00.000000 UTC,Email,178
2,United Kingdom,department,2023-10-01 00:00:00.000000 UTC,Adwords,112
2,United Kingdom,department,2023-07-01 00:00:00.000000 UTC,Adwords,122
2,United Kingdom,department,2023-09-01 00:00:00.000000 UTC,Facebook,36
2,United Kingdom,department,2023-07-01 00:00:00.000000 UTC,Organic,18
2,United Kingdom,department,2023-12-01 00:00:00.000000 UTC,YouTube,49
2,United Kingdom,department,2023-10-01 00:00:00.000000 UTC,Email,171
2,United Kingdom,department,2023-08-01 00:00:00.000000 UTC,Email,143
2,United Kingdom,department,2023-01-01 00:00:00.000000 UTC,YouTube,24
2,United Kingdom,department,2023-11-01 00:00:00.000000 UTC,Email,180
2,United Kingdom,department,2023-07-01 00:00:00.000000 UTC,Facebook,36
2,United Kingdom,department,2023-07-01 00:00:00.000000 UTC,Email,145
2,United Kingdom,department,2023-02-01 00:00:00.000000 UTC,YouTube,30
2,United Kingdom,department,2023-11-01 00:00:00.000000 UTC,Facebook,52
2,United Kingdom,department,2023-11-01 00:00:00.000000 UTC,YouTube,51
2,United Kingdom,department,2023-11-01 00:00:00.000000 UTC,Organic,20
2,United Kingdom,department,2023-11-01 00:00:00.000000 UTC,Adwords,123
2,United Kingdom,department,2023-05-01 00:00:00.000000 UTC,Facebook,32
2,United Kingdom,department,2023-03-01 00:00:00.000000 UTC,Facebook,31
2,United Kingdom,department,2023-07-01 00:00:00.000000 UTC,YouTube,38
2,United Kingdom,department,2023-05-01 00:00:00.000000 UTC,Adwords,100
2,United Kingdom,department,2023-05-01 00:00:00.000000 UTC,YouTube,35
2,United Kingdom,department,2023-09-01 00:00:00.000000 UTC,Organic,16
2,United Kingdom,department,2023-03-01 00:00:00.000000 UTC,Email,120
2,United Kingdom,department,2023-03-01 00:00:00.000000 UTC,Organic,17
2,United Kingdom,department,2023-04-01 00:00:00.000000 UTC,Adwords,83
2,United Kingdom,department,2023-04-01 00:00:00.000000 UTC,Facebook,46
2,United Kingdom,department,2023-09-01 00:00:00.000000 UTC,YouTube,37
2,United Kingdom,department,2023-01-01 00:00:00.000000 UTC,Facebook,34
2,United Kingdom,department,2023-12-01 00:00:00.000000 UTC,Facebook,51
2,United Kingdom,department,2023-08-01 00:00:00.000000 UTC,Facebook,38
2,United Kingdom,department,2023-12-01 00:00:00.000000 UTC,Organic,19
2,United Kingdom,department,2023-01-01 00:00:00.000000 UTC,Adwords,85
2,Japan,department,2023-05-01 00:00:00.000000 UTC,YouTube,25
2,Belgium,department,2023-03-01 00:00:00.000000 UTC,Email,41
2,Belgium,department,2023-08-01 00:00:00.000000 UTC,Facebook,8
2,Japan,department,2023-09-01 00:00:00.000000 UTC,Adwords,42
2,Belgium,department,2023-02-01 00:00:00.000000 UTC,Email,43
2,Belgium,department,2023-11-01 00:00:00.000000 UTC,Facebook,11
2,Belgium,department,2023-08-01 00:00:00.000000 UTC,YouTube,9
2,Brasil,department,2023-02-01 00:00:00.000000 UTC,Organic,40
2,Japan,department,2023-11-01 00:00:00.000000 UTC,Email,102
2,South Korea,department,2023-12-01 00:00:00.000000 UTC,Facebook,47
2,Japan,department,2023-07-01 00:00:00.000000 UTC,YouTube,17
2,Belgium,department,2023-10-01 00:00:00.000000 UTC,Email,39
2,Japan,department,2023-01-01 00:00:00.000000 UTC,Adwords,50
2,South Korea,department,2023-04-01 00:00:00.000000 UTC,Organic,20
2,South Korea,department,2023-07-01 00:00:00.000000 UTC,Facebook,38
2,Japan,department,2023-08-01 00:00:00.000000 UTC,Organic,8
2,South Korea,department,2023-05-01 00:00:00.000000 UTC,Facebook,41
2,Japan,department,2023-11-01 00:00:00.000000 UTC,YouTube,16
2,Japan,department,2023-09-01 00:00:00.000000 UTC,Organic,5
2,France,department,2023-06-01 00:00:00.000000 UTC,Organic,12
2,Belgium,department,2023-08-01 00:00:00.000000 UTC,Organic,2
2,Germany,department,2023-03-01 00:00:00.000000 UTC,Organic,14
2,Japan,department,2023-04-01 00:00:00.000000 UTC,Email,64
2,Japan,department,2023-08-01 00:00:00.000000 UTC,YouTube,18
2,Australia,department,2023-01-01 00:00:00.000000 UTC,Adwords,36
2,Germany,department,2023-10-01 00:00:00.000000 UTC,YouTube,32
2,Japan,department,2023-12-01 00:00:00.000000 UTC,YouTube,21
2,Australia,department,2023-11-01 00:00:00.000000 UTC,Organic,14
2,Japan,department,2023-02-01 00:00:00.000000 UTC,Email,62
2,Australia,department,2023-10-01 00:00:00.000000 UTC,Facebook,17
2,France,department,2023-02-01 00:00:00.000000 UTC,YouTube,23
